also_consider,attribution,attrs,available_for_demo,available_to_buy_online,blueprint,content,date_of_review,description,description_text,enabled,excerpt,featured_description,featured_in_product_category,filename,has_files,href,id,level,link,local_only,manufacturer,marks,monthly_feature,monthly_featuree,pairs_well_with,price,product-categories,product-category,product_hero_image,published,quote,quote_attribution,quote_text,reivews_set,rel,shipping,show_price,specs,specs_text,system_category,target,text,textAlign,title,type,updated_at,updated_by
,,,true,true,product,,,,,,,,,n-05xd,,,13647ef0-2ad3-4742-8b8b-eb6f7ac9a746,,,false,f23c292a-a329-4fde-95be-30ed02b75b9c,,,,,12000,server-streaming,,1621034245450.png,,,,,,,200,true,,,source,,"""•\_Only integer format file supported at 32bitDSD2.8MHz, 5.6MHz, 11.2MHz, 22.4MHz (stereo)Supported file formats\_PCM LosslessFLAC, Apple Lossless (ALAC) , WAV, AIFF, MQADSD LosslessDSF, DSDIFF (DFF) , DoPCompressed audioMP3, AAC (m4a container)Analog audio inputs\_XLR1 pair (L/R)Input Impedance50kΩMaximum Input Voltage8VrmsRCA1 pair (L/R)Input Impedance25kΩMaximum Input Voltage4VrmsAnalog audio outputs\_XLR/ESL-A1 pair (L/R)Output Impedance220ΩMaximum Output Level5.0Vrms (PCM Full-scale signal input, Analog output level setting: FIX)ESL-A PRE-OUT1 pair (L/R)RCA1 pair (L/R)Output Impedance60ΩMaximum Output Level2.5Vrms (PCM Full-scale signal input, Analog output level setting: FIX)Bluetooth® section\_Version4.0Supported profileA2DP, AVRCPSupported A2DP codecLDAC, LHDC, aptX™ HD audio, aptX™ audio, AAC, SBCHeadphone out section\_Balanced4-pin XLR × 1Output Power1500mW + 1500mW (at 32Ω load)Compatible Impedance16 to 600ΩUnbalanced¼\" (6.3mm) Standard Phone jack × 1Output Power750mW + 750mW (at 32Ω load)Compatible Impedance16 to 600ΩClock sync section\_Clock InputBNC × 1Input frequency10MHz (±10ppm)Input impedance50ΩInput level\_Rectangular waveTTL level or equivalentSine wave0.5 to 1.0VrmsExternal control section\_RS-232C× 1Trigger In⅛\" (3.5mm) Monaural mini jack × 1Input level\_Trigger Out⅛\" (3.5mm) Monaural mini jack × 1Output level\_General\_Power\_\_AC 120V, 60Hz\_AC 220 - 240V, 50HzPower consumption38WOverall dimensions\_(W×H×D)445 × 131 × 377mm / 17-⅝\" × 5-¼\" × 14-⅞\" (including protrusions)Weight13.8kg / 30.5 lb.""",,N-05XD,text,1749156975,87ca4130-78f3-4ed1-8b64-aa552d3d08a8
,,,true,true,product,,,,,,,,,n150,,,f70eab85-e744-49d8-aca5-6ec6e68b234f,2,,false,b5d88b65-746a-44a9-a0e9-ec1f68555b63,,,,,3700,server-streaming,,n150-1.jpg,,,,,,,60,true,,,source,,"'DSD-to-PCM Conversion: N/A'",,N150,bold,1752589677,87ca4130-78f3-4ed1-8b64-aa552d3d08a8
,,,true,true,product,,,,,,,,,n200,,,a9ad20c7-d25a-4afb-899c-5e9c135e3635,,,false,b5d88b65-746a-44a9-a0e9-ec1f68555b63,,,,,6700,server-streaming,,aurendern200site-vierkant-4.webp,,,,,,,80,true,,,source,,"'DSD-to-PCM Conversion: Not Supported'",,N200,bold,1752589607,87ca4130-78f3-4ed1-8b64-aa552d3d08a8
,"'What HiFi'",,true,true,product,,,,,true,,,,naia,,'https://www.rega.co.uk/products/naia#lifetime-warranty',mbkttf50,3,'https://www.whathifi.com/reviews/rega-naiaaphelion-2',false,721789d8-be8d-44cc-9c35-a5c8b27ddb09,,,,,12995,turntables,,naia-mod2-adjusted.jpg,,"'there is no denying that the Rega Naia is a magnificent achievement. It is as insightful and natural-sounding a record player as we’ve heard and manages that through truly ambitious single-minded engineering.'","'What HiFi'","'there is no denying that the Rega Naia is a magnificent achievement. It is as insightful and natural-sounding a record player as we’ve heard and manages that through truly ambitious single-minded engineering.'",,null,100,true,,,source,null,"'There is no denying that the Rega Naia is a magnificent achievement. It is as insightful and natural-sounding a record player as we’ve heard and manages that through truly ambitious single-minded engineering. It is clearly one of the best high-end record players available at this level and a must-listen for anyone interested in knowing just how good vinyl can sound.'",,null,Review,1749215686,87ca4130-78f3-4ed1-8b64-aa552d3d08a8
,,,true,true,product,,,,,,,,,noyra,,,5eca6a35-fd45-466c-8f87-a563172d1525,,,false,0d4e2b4e-4f8a-43a6-8bf0-41b3c3860de4,,,,,1490,power-conditioners,,lab12-noyra-side-matt-black.png,,,,,,,50,true,,,accessories,,"""• Weight: 5 Kg\_\_""",,noyra,text,1692904168,87ca4130-78f3-4ed1-8b64-aa552d3d08a8
,,,true,true,product,,,,,,,,,oasis-10-8,,,d547b351-6de0-4206-bf7d-3d49daac5286,,,false,828aa14b-9f0c-418a-af54-2ec585b70f2a,,,,,475,speaker-cables,,oas10.webp,,,,,,,60,true,,,cables,,,,"""Oasis 10, 8'""",,1751398917,87ca4130-78f3-4ed1-8b64-aa552d3d08a8
,,,,,,,,,,,,,,olympia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"'Alan Sircom, The Absolute Sound'",,true,false,product,,'2020-06-23',,,true,,,,olympica-1,,,lybnIjQ7,'4','http://www.theabsolutesound.com/articles/sonus-faber-olympica-i/?page=3',false,5dbba480-954d-4ffe-9bac-7cf8d2a8359f,,,,,9000,speakers,,olympica_i_wood_front_1024x1024.jpg,,"'How this pans out sonically is a loudspeaker that delivers outstanding stereo imaging, excellent detail and surprisingly deep bass. But more importantly, it does all these things with a sense of natural drive and energy.'","'Alan Sircom, The Absolute Sound'","'How this pans out sonically is a loudspeaker that delivers outstanding stereo imaging, excellent detail and surprisingly deep bass. But more importantly, it does all these things with a sense of natural drive and energy.'",,,200,true,,,speakers,,"'If I had to sum up the Olympica I sound in a single word, it would be ‘exquisite’. The Olympica makes the right balance between the rose-tinted sound of old and the requirements for a more accurate and clean loudspeaker today.'",,"'Olympica Nova I'",text,1753278162,87ca4130-78f3-4ed1-8b64-aa552d3d08a8
,"'Alan Sircom, HiFi+'",,true,true,product,,'2020-06-23',,,true,,,,olympica-ii,,,Q0cV0dNU,'4','http://www.hifiplus.com/articles/sonus-faber-olympica-ii/',false,5dbba480-954d-4ffe-9bac-7cf8d2a8359f,,,,,13500,speakers,,o2-2.jpg,,"'We can dance around this, but the Sonus Faber Olympica Nova II represents the right answer to an increasingly important question in audio: can we have style AND substance?'","'Alan Sircom, HiFi+'","'We can dance around this, but the Sonus Faber Olympica Nova II represents the right answer to an increasingly important question in audio: can we have style AND substance?'",,,400,true,,,speakers,,"'Sonus Faber seems to make pieces of musical furniture with the sort of timeless, trans-national elegance of a chair designed by Charles and Ray Eames, Arne Jacobsen, or Mies van der Rohe. In most cases, this would be hyperbole on a grand scale. Except that it isn’t; Sonus Faber in general and the Olympica range in particular is an exercise in sublime product design.'",,"'Olympica Nova II'",text,1753278266,87ca4130-78f3-4ed1-8b64-aa552d3d08a8
,"'Rob Johnson, TONE Audio'",,true,false,product,,'2020-06-23',,,true,,,,olympica-iii,,,t2FGZ8e8,'4','https://www.tonepublications.com/review/sonus-faber-olympica-iii-speakers/',true,5dbba480-954d-4ffe-9bac-7cf8d2a8359f,,,,,18000,speakers,,sonusfaberolympicaiii-03w.jpg,,"'If you are investing in speakers to live with for a long time, and this price range is within your reach, be sure to audition the Olympica Nova III. Perhaps like me, you’ll find they are speakers to long for. I’m purchasing the demo pair.'","'Rob Johnson, TONE Audio'","'If you are investing in speakers to live with for a long time, and this price range is within your reach, be sure to audition the Olympica Nova III. Perhaps like me, you’ll find they are speakers to long for. I’m purchasing the demo pair.'",,,600,true,,,speakers,,"""The Sonus faber Olympica IIIs are marvelous speakers. At $13,500\_per pair, they should be. However, there’s a lot to consider as part of that price tag. First, the build quality and finish are stellar – more like a piece of carefully rendered artwork than a speaker. Secondly, a lot of research and development went into their design, including the creation of in-house drivers. Finally, this package’s performance in my listening room exceeds that of some more expensive speakers which have visited. For those like me who value their stereo more than their car, the Olympica III speakers are worth saving for.""",,"'Olympica Nova III'",text,1753278523,87ca4130-78f3-4ed1-8b64-aa552d3d08a8
,"'Secrets of Home Theater and High Fidelity'",,true,true,product,,'2020-06-29',,,true,,,,olympica-v-speakers,,,NhhBwQh4,'4','https://hometheaterhifi.com/reviews/speaker/floor-standing/sonus-faber-olympica-nova-v-tower-speaker-review/',false,5dbba480-954d-4ffe-9bac-7cf8d2a8359f,,,,,22000,speakers,,olympica-nova-v-finishes-walnut-1593454090.jpg,,"'It pains me to say, but as much as I love the original Olympica IIIs that have anchored my media room setup for four years now, the new Olympica Nova Vs are superior in every way imaginable. The three woofers on the Olympica Nova Vs offer a significant improvement in bass output as well as depth.'","'Secrets of Home Theater and High Fidelity'","'It pains me to say, but as much as I love the original Olympica IIIs that have anchored my media room setup for four years now, the new Olympica Nova Vs are superior in every way imaginable. The three woofers on the Olympica Nova Vs offer a significant improvement in bass output as well as depth.'",,,600,true,,,speakers,,"""This bass also seemed to blend better with the midrange, creating a more cohesive experience. The Olympica Nova Vs sound phenomenal with well-recorded classical and jazz yet can totally rock out if you prefer more dynamic styles of music, like EDM or Metal. The larger cabinet and improved construction seem to have made a fuller-bodied sounding speaker as well.\_""",,"'Olympica Nova V'",text,1753278692,87ca4130-78f3-4ed1-8b64-aa552d3d08a8
,,,true,true,product,,,,,,,,,opus3,,,c4654aba-213c-4094-b070-69ca5b375b04,'3',,false,0ba12c13-d6f2-424a-90d4-3f09d3d3ee83,,,,,300,phono-cartridges,,opus3_trans.png,,"'All in all, the Grado Opus3 is a first-class cartridge that I can heartily recommend to anyone setting up a medium to high-end turntable ensemble or upgrading an existing system.'",Headphone.Guru,"'All in all, the Grado Opus3 is a first-class cartridge that I can heartily recommend to anyone setting up a medium to high-end turntable ensemble or upgrading an existing system.'",,,,true,,,source,,"'Builds: High Output, Low Output, Mono'",,Opus3,text,1692195642,87ca4130-78f3-4ed1-8b64-aa552d3d08a8
,"'Fidelity Magazine'",,true,true,product,,,,,true,,,,p1-mini,,'https://support.apple.com/en-gb/HT209574',mbiednie,2,'https://www.fidelity-magazine.com/lumin-p1-mini/',false,9ce04f22-bba7-472e-9041-2fb9e0fd60c6,,,,,6000,server-streaming,,lumin-p1-mini-front-transparent-cover.png,,"'What a bargain: Lumin’s smart all-in-one package combines streaming, a DAC with all the bells and whistles and a more than usable preamp in an extremely slim housing.'","'Fidelity Magazine'","'What a bargain: Lumin’s smart all-in-one package combines streaming, a DAC with all the bells and whistles and a more than usable preamp in an extremely slim housing.'",,external,75,true,,,source,null,"'What a bargain: Lumin’s smart all-in-one package combines streaming, a DAC with all the bells and whistles and a more than usable preamp in an extremely slim housing.'",,null,Review,1749068813,87ca4130-78f3-4ed1-8b64-aa552d3d08a8
,"'Soundstage Hi-Fi'",,false,true,product,,,,,true,,,,p30a,,,4455b541-6ff6-4e27-ad9d-e90c7ab2a663,,'https://www.soundstagehifi.com/index.php/equipment-reviews/1750-hegel-music-systems-p30a-preamplifier',false,c980ceea-64a3-4483-9d1b-21f580a7ba42,,,,,8995,pre-amps,,P30AFrontAngle.jpg,,"'In this fast-moving world where technological advances become obsolete not long after they’re introduced, it’s uncommonly refreshing to see a company that’s technologically savvy enough to build a product that I predict will be as relevant 30 years from now as it is today.'","'Soundstage Hi-Fi'","'In this fast-moving world where technological advances become obsolete not long after they’re introduced, it’s uncommonly refreshing to see a company that’s technologically savvy enough to build a product that I predict will be as relevant 30 years from now as it is today.'",,,100,true,,,source,,"'In all, I wholeheartedly applaud Hegel for deciding to build the P30A preamplifier. In this fast-moving world where technological advances become obsolete not long after they’re introduced, it’s uncommonly refreshing to see a company that’s technologically savvy enough to build a product that I predict will be as relevant 30 years from now as it is today.'",,P30A,Review,1701528330,87ca4130-78f3-4ed1-8b64-aa552d3d08a8
,,,true,true,product,,,,,,,,,parsec-1m-rca-or-xlr,,,5cc8acc4-267a-4fa3-88b8-ecc448d4dade,,,false,b5cd6fa7-56d5-47e2-bc9c-dc6d35811c0f,,,,,500,interconnects,,eng_pl_cardas-parsec-interconnect-xlr-2755_4-1.jpg,,,,,,,25,true,,,cables,,"'Neutral with a hint of warmth on top. Very transparent for a cable of this price range. Excellent blend of warm midrange with extended bass and treble. This is the runaway favorite for best value in cables. Performs at levels more than twice its price.'",,"'Parsec, 1M, RCA or XLR'",text,1751484547,87ca4130-78f3-4ed1-8b64-aa552d3d08a8
,,,true,true,product,,,,,,,,,parsec-8-spades-or-bananas,,,7490f880-637b-494c-bcd9-94e209e226ac,,,false,b5cd6fa7-56d5-47e2-bc9c-dc6d35811c0f,,,,,775,speaker-cables,,eng_pl_cardas-parsec-speaker-single-wire-spades-5251_1.jpg,,,,,,,60,true,,,cables,,"'Superb balance of characteristics. Classic Cardas midrange, quick bass, rich harmonics, and a naturally extended top octave. Works great with virtually any speaker including bi-wire. The star-quad geometry along with the other classic Cardas design elements creates the perfect blend of warmth, detail, and transparency.'",,"""Parsec, 8', Spades or Bananas""",text,1751488195,87ca4130-78f3-4ed1-8b64-aa552d3d08a8
,,,true,true,product,,,,,,,,,parsec-power-1-5m,,,0628bbcc-0525-40bf-83bb-59d259f8d066,,,false,b5cd6fa7-56d5-47e2-bc9c-dc6d35811c0f,,,,,350,power-cables,,Parsec-power-for-web.webp,,,,,,,30,true,,,cables,,0.500”/12.7mm,,"'Parsec Power 1.5M'",text,1697305858,87ca4130-78f3-4ed1-8b64-aa552d3d08a8
,"'Part Time Audiophile'",,false,true,product,,,,,true,,,,performer-s1200,,,VgvGSbLi,,'https://parttimeaudiophile.com/2022/07/15/spl-performer-s1200-power-amplifier-review/',false,acf161da-7e67-422e-8398-0e869e7d70d6,,,,,6499,power-amplifiers,,20247_source_1659380098.jpg,,"'On top of all that sonic goodness, the SPL Performer s1200 stereo power amplifier is a beautiful and compact power amp that makes a great visual statement'","'Part Time Audiophile'","'On top of all that sonic goodness, the SPL Performer s1200 stereo power amplifier is a beautiful and compact power amp that makes a great visual statement'",,,120,true,,,amplification,,"'On top of all that sonic goodness, the SPL Performer s1200 stereo power amplifier is a beautiful and compact power amp that makes a great visual statement'",,"'Performer s1200'",Review,1739550597,87ca4130-78f3-4ed1-8b64-aa552d3d08a8
,"'HiFi Statement'",,true,true,product,,,,,true,,,,performer-s800,,,RQtGDJv4,,'https://www.hifistatement.net/tests/item/1859-spl-performer-s800',false,acf161da-7e67-422e-8398-0e869e7d70d6,,,,,4000,power-amplifiers,,Performer-s800_front_red_2560_1200x1200.webp,,"""“The Performer s8oo is the first power amplifier from SPL - and it's hard to believe when you experience it. Neutral and unobtrusive, subtle as well as dynamic, it reproduces music with captivating openness and ease. It doesn't exaggerate and yet it is able to provide a deep insight into space and sound colors.”""","'HiFi Statement'","""“The Performer s8oo is the first power amplifier from SPL - and it's hard to believe when you experience it. Neutral and unobtrusive, subtle as well as dynamic, it reproduces music with captivating openness and ease. It doesn't exaggerate and yet it is able to provide a deep insight into space and sound colors.”""",,,80,true,,,amplification,,"'2 x 285 W (4 Ω) [2 x 185 W (8 Ω)] or 1 x 450 W (8 Ω, Bridge Mode)'",,"'Performer s800'",text,1752865614,87ca4130-78f3-4ed1-8b64-aa552d3d08a8
,Headphonecheck,,true,true,product,,,,,true,,,,phonitor-se-dac768xs,,,mdUW1AMk,2,'https://www.headphonecheck.com/test/spl-phonitor-se/',false,acf161da-7e67-422e-8398-0e869e7d70d6,,,,,2100,headphone-amplifiers,,Phonitor_se_front_silver_2560.png,,"'The Phonitor se again performs in the next highest quality class. It behaves as an audiophile amplifier should: tonally balanced and neutral, high-resolution, noise-free, with superior dynamics and, of course, reserves that deliver sufficient levels even with quieter tuned designs.'",Headphonecheck,"'The Phonitor se again performs in the next highest quality class. It behaves as an audiophile amplifier should: tonally balanced and neutral, high-resolution, noise-free, with superior dynamics and, of course, reserves that deliver sufficient levels even with quieter tuned designs.'",,,60,true,,,amplification,,"'The Phonitor se again performs in the next highest quality class. It behaves as an audiophile amplifier should: tonally balanced and neutral, high-resolution, noise-free, with superior dynamics and, of course, reserves that deliver sufficient levels even with quieter tuned designs.'",,"'Phonitor SE + DAC768xs'",Review,1752865761,87ca4130-78f3-4ed1-8b64-aa552d3d08a8
,"'HiFi Statement'",,true,true,product,,,,,true,,,,phonos,,,GPPURnVl,,'https://www.hifistatement.net/tests/item/1962-spl-phonos?limitstart=0',false,acf161da-7e67-422e-8398-0e869e7d70d6,,,,,2300,phonostage,,Phonos_front_red_2560_1200x1200.webp,,"'The SPL Phonos is a phono stage with an extraordinary character. With so much sound quality, the price is well below the musical equivalent.'","'HiFi Statement'","'The SPL Phonos is a phono stage with an extraordinary character. With so much sound quality, the price is well below the musical equivalent.'",,,60,true,,,source,,"""The SPL Phonos is a phono stage with an extraordinary character.\_With so much sound quality, the price is well below the musical equivalent.""",,Phonos,Review,1752865710,87ca4130-78f3-4ed1-8b64-aa552d3d08a8
,,,true,true,product,,,,,,,,,phs-72,,,d251186a-5c9f-4350-9933-f7def4cd8983,,,false,cd5be8c8-23f1-47c4-a9e0-0d5dc45bde9b,,,,,27000,phonostage,,phs-7.2-silver-34-modifier.jpg,,,,,,,300,true,,,source,,"'The dual chassis design, with the Orose® enclosure made of 10 to 16mm thick anodized and brushed aluminum parts, lays on JMF Audio’s proprietary decoupling feet. Whichever the chosen anodizing color Silver or Black, the engravings are filled with rose-gold and the controls, inserted in guided cylinders for smooth operation, are precisely machined in solid blocks of steel. The toggle switches, individually housed in a metal frame, are made in France to JMF Audio’s specifications.'",,"'PHS 7.2'",text,1740497891,87ca4130-78f3-4ed1-8b64-aa552d3d08a8
